,Order ID,Order Status,Category Name,SKU,Quantity,Unit Price,Cost Price,Total Cost Price,Total Price,Order Total,Sub Total,Remaining Balance,Payment Method,Transaction ID,Currency Symbol,Customer ID,Merchant ID,Store Name,Distance (in km),Order Time,Pickup Time,Delivery Time,Order Preparation Time,Flat Discount
2806,11085270,COMPLETED,Flour & Sugar,KKFS0401,1,25,21.11,21.11,25,4218.0,4468,0,CASH,0,KSh,4502847,893555,Topup Mama,8.25,2022-02-07T18:23:48.000Z,2022-02-07T18:24:34.000Z,2022-02-08T09:00:00.000Z,0,0
2807,11085270,COMPLETED,Packaging,KKPT0510,1,38,29,29,38,4218.0,4468,0,CASH,0,KSh,4502847,893555,Topup Mama,8.25,2022-02-07T18:23:48.000Z,2022-02-07T18:24:34.000Z,2022-02-08T09:00:00.000Z,0,0
2808,11085270,COMPLETED,Packaging,KKPT0619,1,55,48,48,55,4218.0,4468,0,CASH,0,KSh,4502847,893555,Topup Mama,8.25,2022-02-07T18:23:48.000Z,2022-02-07T18:24:34.000Z,2022-02-08T09:00:00.000Z,0,0
2809,11085198,CANCELLED,Cooking Fat & Oil,KKCFO1420,1,2158,2125,2125,2158,2158.0,2158,0,CASH,0,KSh,5146271,893555,Topup Mama,17.06,2022-02-07T18:19:31.000Z,2022-02-07T18:20:28.000Z,2022-02-08T08:00:00.000Z,0,0
2810,11085185,COMPLETED,Salt & Seasoning,KKSS1004,1,669,626,626,669,6684.0,6754,0,CASH,0,KSh,4674114,893555,Topup Mama,28.95,2022-02-07T18:18:37.000Z,2022-02-07T18:16:16.000Z,2022-02-08T08:00:00.000Z,0,0
2811,11085185,COMPLETED,Cooking Fat & Oil,KKCO0487,1,4350,4250,4250,4350,6684.0,6754,0,CASH,0,KSh,4674114,893555,Topup Mama,28.95,2022-02-07T18:18:37.000Z,2022-02-07T18:16:16.000Z,2022-02-08T08:00:00.000Z,0,0
2812,11085185,COMPLETED,Flour & Sugar,KKFS0222,1,1670,1630,1630,1670,6684.0,6754,0,CASH,0,KSh,4674114,893555,Topup Mama,28.95,2022-02-07T18:18:37.000Z,2022-02-07T18:16:16.000Z,2022-02-08T08:00:00.000Z,0,0
2813,11085185,COMPLETED,Salt & Seasoning,KKSS0002,1,65,58,58,65,6684.0,6754,0,CASH,0,KSh,4674114,893555,Topup Mama,28.95,2022-02-07T18:18:37.000Z,2022-02-07T18:16:16.000Z,2022-02-08T08:00:00.000Z,0,0
2814,11085007,CANCELLED,Cooking Fat & Oil,KKCO0620,2,4320,4270,8540,8640,10431.0,10559,0,CASH,0,KSh,4089980,893555,Topup Mama,22.8,2022-02-07T18:07:37.000Z,2022-02-07T18:08:23.000Z,2022-02-08T08:00:00.000Z,0,0
2815,11085007,CANCELLED,Flour & Sugar,KKFS0302,1,1740,1720,1720,1740,10431.0,10559,0,CASH,0,KSh,4089980,893555,Topup Mama,22.8,2022-02-07T18:07:37.000Z,2022-02-07T18:08:23.000Z,2022-02-08T08:00:00.000Z,0,0
2816,11085007,CANCELLED,Cleaning & Hygiene,KKPT1201,1,65,59,59,65,10431.0,10559,0,CASH,0,KSh,4089980,893555,Topup Mama,22.8,2022-02-07T18:07:37.000Z,2022-02-07T18:08:23.000Z,2022-02-08T08:00:00.000Z,0,0
2817,11085007,CANCELLED,Salt & Seasoning,KKSS0240,1,114,102,102,114,10431.0,10559,0,CASH,0,KSh,4089980,893555,Topup Mama,22.8,2022-02-07T18:07:37.000Z,2022-02-07T18:08:23.000Z,2022-02-08T08:00:00.000Z,0,0
2818,11084760,COMPLETED,Cooking Fat & Oil,KKCO0620,1,4320,4270,4270,4320,8640.0,8790,0,CASH,0,KSh,4116948,893555,Topup Mama,11.65,2022-02-07T17:53:34.000Z,2022-02-07T17:54:31.000Z,2022-02-08T08:00:00.000Z,0,0
2819,11084760,COMPLETED,Cooking Fat & Oil,KKCO0487,1,4350,4250,4250,4350,8640.0,8790,0,CASH,0,KSh,4116948,893555,Topup Mama,11.65,2022-02-07T17:53:34.000Z,2022-02-07T17:54:31.000Z,2022-02-08T08:00:00.000Z,0,0
2820,11084760,COMPLETED,Salt & Seasoning,KKSS0002,1,65,58,58,65,8640.0,8790,0,CASH,0,KSh,4116948,893555,Topup Mama,11.65,2022-02-07T17:53:34.000Z,2022-02-07T17:54:31.000Z,2022-02-08T08:00:00.000Z,0,0
2821,11084760,COMPLETED,Cleaning & Hygiene,KKPT0301,1,55,49.2,49.2,55,8640.0,8790,0,CASH,0,KSh,4116948,893555,Topup Mama,11.65,2022-02-07T17:53:34.000Z,2022-02-07T17:54:31.000Z,2022-02-08T08:00:00.000Z,0,0
2822,11083331,COMPLETED,Flour & Sugar,KKFS0302,2,1740,1720,3440,3480,4473.0,4473,0,CASH,0,KSh,4569821,893555,Topup Mama,7.52,2022-02-07T16:35:28.000Z,2022-02-07T16:36:13.000Z,2022-02-08T08:00:00.000Z,0,0
2823,11083331,COMPLETED,Cleaning & Hygiene,KKPT0109,1,192,171.5,171.5,192,4473.0,4473,0,CASH,0,KSh,4569821,893555,Topup Mama,7.52,2022-02-07T16:35:28.000Z,2022-02-07T16:36:13.000Z,2022-02-08T08:00:00.000Z,0,0
2824,11083331,COMPLETED,Salt & Seasoning,KKSS0002,1,65,58,58,65,4473.0,4473,0,CASH,0,KSh,4569821,893555,Topup Mama,7.52,2022-02-07T16:35:28.000Z,2022-02-07T16:36:13.000Z,2022-02-08T08:00:00.000Z,0,0
2825,11083331,COMPLETED,Flour & Sugar,KKFS0702,2,263,247,494,526,4473.0,4473,0,CASH,0,KSh,4569821,893555,Topup Mama,7.52,2022-02-07T16:35:28.000Z,2022-02-07T16:36:13.000Z,2022-02-08T08:00:00.000Z,0,0
2826,11083331,COMPLETED,Salt & Seasoning,KKSS0814,1,210,174,174,210,4473.0,4473,0,CASH,0,KSh,4569821,893555,Topup Mama,7.52,2022-02-07T16:35:28.000Z,2022-02-07T16:36:13.000Z,2022-02-08T08:00:00.000Z,0,0
2827,11083178,COMPLETED,Cooking Fat & Oil,KKCO0620,8,4320,4270,34160,34560,34378.0,34678,0,CASH,0,KSh,4069172,893555,Topup Mama,21.28,2022-02-07T16:26:33.000Z,2022-02-07T16:27:31.000Z,2022-02-08T08:00:00.000Z,0,0
2828,11083178,COMPLETED,Cleaning & Hygiene,KKPT0301,1,55,49.2,49.2,55,34378.0,34678,0,CASH,0,KSh,4069172,893555,Topup Mama,21.28,2022-02-07T16:26:33.000Z,2022-02-07T16:27:31.000Z,2022-02-08T08:00:00.000Z,0,0
2829,11083178,COMPLETED,Packaging,KKPT0510,1,38,29,29,38,34378.0,34678,0,CASH,0,KSh,4069172,893555,Topup Mama,21.28,2022-02-07T16:26:33.000Z,2022-02-07T16:27:31.000Z,2022-02-08T08:00:00.000Z,0,0
2830,11083178,COMPLETED,Flour & Sugar,KKFS0401,1,25,21.11,21.11,25,34378.0,34678,0,CASH,0,KSh,4069172,893555,Topup Mama,21.28,2022-02-07T16:26:33.000Z,2022-02-07T16:27:31.000Z,2022-02-08T08:00:00.000Z,0,0
2831,11083075,COMPLETED,Cooking Fat & Oil,KKCO0620,1,4320,4270,4270,4320,5046.0,5071,0,CASH,0,KSh,4901377,893555,Topup Mama,5.25,2022-02-07T16:20:59.000Z,2022-02-07T16:21:44.000Z,2022-02-08T10:00:00.000Z,0,0
2832,11083075,COMPLETED,Salt & Seasoning,KKSS1016,2,230,203,406,460,5046.0,5071,0,CASH,0,KSh,4901377,893555,Topup Mama,5.25,2022-02-07T16:20:59.000Z,2022-02-07T16:21:44.000Z,2022-02-08T10:00:00.000Z,0,0
2833,11083075,COMPLETED,Salt & Seasoning,KKSS0813,1,226,205,205,226,5046.0,5071,0,CASH,0,KSh,4901377,893555,Topup Mama,5.25,2022-02-07T16:20:59.000Z,2022-02-07T16:21:44.000Z,2022-02-08T10:00:00.000Z,0,0
2834,11083075,COMPLETED,Salt & Seasoning,KKSS0002,1,65,58,58,65,5046.0,5071,0,CASH,0,KSh,4901377,893555,Topup Mama,5.25,2022-02-07T16:20:59.000Z,2022-02-07T16:21:44.000Z,2022-02-08T10:00:00.000Z,0,0
2835,11083053,COMPLETED,Flour & Sugar,KKFS0302,2,1740,1720,3440,3480,3974.0,3974,0,CASH,0,KSh,4494517,893555,Topup Mama,10.2,2022-02-07T16:19:54.000Z,2022-02-07T16:20:39.000Z,2022-02-08T08:00:00.000Z,0,0
2836,11083053,COMPLETED,Salt & Seasoning,KKSS0002,1,65,58,58,65,3974.0,3974,0,CASH,0,KSh,4494517,893555,Topup Mama,10.2,2022-02-07T16:19:54.000Z,2022-02-07T16:20:39.000Z,2022-02-08T08:00:00.000Z,0,0
2837,11083053,COMPLETED,Cleaning & Hygiene,KKPT280100,1,180,130,130,180,3974.0,3974,0,CASH,0,KSh,4494517,893555,Topup Mama,10.2,2022-02-07T16:19:54.000Z,2022-02-07T16:20:39.000Z,2022-02-08T08:00:00.000Z,0,0
2838,11083053,COMPLETED,Beverages,KKBE0105,1,249,208.5,208.5,249,3974.0,3974,0,CASH,0,KSh,4494517,893555,Topup Mama,10.2,2022-02-07T16:19:54.000Z,2022-02-07T16:20:39.000Z,2022-02-08T08:00:00.000Z,0,0
2839,11083052,COMPLETED,Cooking Fat & Oil,KKCO0620,1,4320,4270,4270,4320,30135.0,30193,0,CASH,0,KSh,3823450,893555,Topup Mama,20.09,2022-02-07T16:19:52.000Z,2022-02-07T16:17:31.000Z,2022-02-08T08:00:00.000Z,0,0
2840,11083052,COMPLETED,Cooking Fat & Oil,KKCFO1420,1,2158,2125,2125,2158,30135.0,30193,0,CASH,0,KSh,3823450,893555,Topup Mama,20.09,2022-02-07T16:19:52.000Z,2022-02-07T16:17:31.000Z,2022-02-08T08:00:00.000Z,0,0
2841,11083052,COMPLETED,Rice & Cereals,KKGRO239,10,2190,2150,21500,21900,30135.0,30193,0,CASH,0,KSh,3823450,893555,Topup Mama,20.09,2022-02-07T16:19:52.000Z,2022-02-07T16:17:31.000Z,2022-02-08T08:00:00.000Z,0,0
2842,11083052,COMPLETED,Flour & Sugar,KKFS012,1,1815,1680,1680,1815,30135.0,30193,0,CASH,0,KSh,3823450,893555,Topup Mama,20.09,2022-02-07T16:19:52.000Z,2022-02-07T16:17:31.000Z,2022-02-08T08:00:00.000Z,0,0
2843,11082818,COMPLETED,Cooking Fat & Oil,KKCO0487,1,4350,4250,4250,4350,8127.0,8127,0,CASH,0,KSh,5144456,893555,Topup Mama,10.27,2022-02-07T16:06:02.000Z,2022-02-07T16:07:00.000Z,2022-02-08T08:00:00.000Z,0,0
2844,11082818,COMPLETED,Rice & Cereals,KKCE0106,10,110,85,850,1100,8127.0,8127,0,CASH,0,KSh,5144456,893555,Topup Mama,10.27,2022-02-07T16:06:02.000Z,2022-02-07T16:07:00.000Z,2022-02-08T08:00:00.000Z,0,0
2845,11082818,COMPLETED,Packaging,KKPT0602,1,115,93,93,115,8127.0,8127,0,CASH,0,KSh,5144456,893555,Topup Mama,10.27,2022-02-07T16:06:02.000Z,2022-02-07T16:07:00.000Z,2022-02-08T08:00:00.000Z,0,0
2846,11082818,COMPLETED,Packaging,KKPT0617,1,80,71,71,80,8127.0,8127,0,CASH,0,KSh,5144456,893555,Topup Mama,10.27,2022-02-07T16:06:02.000Z,2022-02-07T16:07:00.000Z,2022-02-08T08:00:00.000Z,0,0
2847,11082818,COMPLETED,Packaging,KKPT0620,1,70,61,61,70,8127.0,8127,0,CASH,0,KSh,5144456,893555,Topup Mama,10.27,2022-02-07T16:06:02.000Z,2022-02-07T16:07:00.000Z,2022-02-08T08:00:00.000Z,0,0
2848,11082818,COMPLETED,Salt & Seasoning,KKSS0002,1,65,58,58,65,8127.0,8127,0,CASH,0,KSh,5144456,893555,Topup Mama,10.27,2022-02-07T16:06:02.000Z,2022-02-07T16:07:00.000Z,2022-02-08T08:00:00.000Z,0,0
2849,11082818,COMPLETED,Salt & Seasoning,KKSS0240,1,114,102,102,114,8127.0,8127,0,CASH,0,KSh,5144456,893555,Topup Mama,10.27,2022-02-07T16:06:02.000Z,2022-02-07T16:07:00.000Z,2022-02-08T08:00:00.000Z,0,0
2850,11082818,COMPLETED,Salt & Seasoning,KKSS1004,1,669,626,626,669,8127.0,8127,0,CASH,0,KSh,5144456,893555,Topup Mama,10.27,2022-02-07T16:06:02.000Z,2022-02-07T16:07:00.000Z,2022-02-08T08:00:00.000Z,0,0
2851,11082818,COMPLETED,Beverages,KKBE0105,1,249,208.5,208.5,249,8127.0,8127,0,CASH,0,KSh,5144456,893555,Topup Mama,10.27,2022-02-07T16:06:02.000Z,2022-02-07T16:07:00.000Z,2022-02-08T08:00:00.000Z,0,0
2852,11082818,COMPLETED,Flour & Sugar,KKFS0702,5,263,247,1235,1315,8127.0,8127,0,CASH,0,KSh,5144456,893555,Topup Mama,10.27,2022-02-07T16:06:02.000Z,2022-02-07T16:07:00.000Z,2022-02-08T08:00:00.000Z,0,0
2853,11082689,COMPLETED,Meat & Fish,KKMFV2701,1,1948,1698,1698,1948,6383.0,6383,0,CASH,0,KSh,4979973,893555,Topup Mama,4.54,2022-02-07T15:57:29.000Z,2022-02-07T15:55:08.000Z,2022-02-08T10:00:00.000Z,0,0
2854,11082689,COMPLETED,Rice & Cereals,KKGRO239,2,2190,2150,4300,4380,6383.0,6383,0,CASH,0,KSh,4979973,893555,Topup Mama,4.54,2022-02-07T15:57:29.000Z,2022-02-07T15:55:08.000Z,2022-02-08T10:00:00.000Z,0,0
2855,11082689,COMPLETED,Cleaning & Hygiene,KKPT0301,1,55,49.2,49.2,55,6383.0,6383,0,CASH,0,KSh,4979973,893555,Topup Mama,4.54,2022-02-07T15:57:29.000Z,2022-02-07T15:55:08.000Z,2022-02-08T10:00:00.000Z,0,0
2856,11082257,COMPLETED,Cooking Fat & Oil,KKCO0487,1,4350,4250,4250,4350,6547.0,6593,0,CASH,0,KSh,4117065,893555,Topup Mama,14.82,2022-02-07T15:29:53.000Z,2022-02-07T15:30:47.000Z,2022-02-08T09:00:00.000Z,0,0
2857,11082257,COMPLETED,Flour & Sugar,KKFS0602,1,1930,1900,1900,1930,6547.0,6593,0,CASH,0,KSh,4117065,893555,Topup Mama,14.82,2022-02-07T15:29:53.000Z,2022-02-07T15:30:47.000Z,2022-02-08T09:00:00.000Z,0,0
2858,11082257,COMPLETED,Flour & Sugar,KKFS0702,1,263,247,247,263,6547.0,6593,0,CASH,0,KSh,4117065,893555,Topup Mama,14.82,2022-02-07T15:29:53.000Z,2022-02-07T15:30:47.000Z,2022-02-08T09:00:00.000Z,0,0
2859,11082257,COMPLETED,Flour & Sugar,KKFS0401,2,25,21.11,42.22,50,6547.0,6593,0,CASH,0,KSh,4117065,893555,Topup Mama,14.82,2022-02-07T15:29:53.000Z,2022-02-07T15:30:47.000Z,2022-02-08T09:00:00.000Z,0,0
2860,11082051,COMPLETED,Flour & Sugar,KKFS0302,3,1740,1720,5160,5220,13490.0,13740,0,CASH,0,KSh,4089787,893555,Topup Mama,12.43,2022-02-07T15:15:16.000Z,2022-02-07T15:16:02.000Z,2022-02-08T08:00:00.000Z,0,0
2861,11082051,COMPLETED,Flour & Sugar,KKFSO172,2,1410,1340,2680,2820,13490.0,13740,0,CASH,0,KSh,4089787,893555,Topup Mama,12.43,2022-02-07T15:15:16.000Z,2022-02-07T15:16:02.000Z,2022-02-08T08:00:00.000Z,0,0
2862,11082051,COMPLETED,Salt & Seasoning,KKSS0002,10,65,58,580,650,13490.0,13740,0,CASH,0,KSh,4089787,893555,Topup Mama,12.43,2022-02-07T15:15:16.000Z,2022-02-07T15:16:02.000Z,2022-02-08T08:00:00.000Z,0,0
2863,11082051,COMPLETED,Beverages,KKBE0301,1,670,625,625,670,13490.0,13740,0,CASH,0,KSh,4089787,893555,Topup Mama,12.43,2022-02-07T15:15:16.000Z,2022-02-07T15:16:02.000Z,2022-02-08T08:00:00.000Z,0,0
2864,11082051,COMPLETED,Rice & Cereals,KKGRO239,2,2190,2150,4300,4380,13490.0,13740,0,CASH,0,KSh,4089787,893555,Topup Mama,12.43,2022-02-07T15:15:16.000Z,2022-02-07T15:16:02.000Z,2022-02-08T08:00:00.000Z,0,0
2865,11082049,CANCELLED,Rice & Cereals,KKGRO239,2,2190,2150,4300,4380,4380.0,4380,0,CASH,0,KSh,4979973,893555,Topup Mama,4.54,2022-02-07T15:15:10.000Z,2022-02-07T15:12:49.000Z,2022-02-08T10:00:00.000Z,0,0
2866,11081808,COMPLETED,Fruits & Vegetables,KKVE0301,2,65,50,100,130,3838.26,3763,0,Pay Later,0,KSh,4543342,893555,Topup Mama,5.85,2022-02-07T14:57:23.000Z,2022-02-07T14:58:21.000Z,2022-02-08T08:00:00.000Z,0,0
2867,11081808,COMPLETED,Fruits & Vegetables,KKVE0201,5,75,70,350,375,3838.26,3763,0,Pay Later,0,KSh,4543342,893555,Topup Mama,5.85,2022-02-07T14:57:23.000Z,2022-02-07T14:58:21.000Z,2022-02-08T08:00:00.000Z,0,0
2868,11081808,COMPLETED,Meat & Fish,KKMFV0303,4,560,525,2100,2240,3838.26,3763,0,Pay Later,0,KSh,4543342,893555,Topup Mama,5.85,2022-02-07T14:57:23.000Z,2022-02-07T14:58:21.000Z,2022-02-08T08:00:00.000Z,0,0
2869,11081808,COMPLETED,Packaging,KKPT0619,1,55,48,48,55,3838.26,3763,0,Pay Later,0,KSh,4543342,893555,Topup Mama,5.85,2022-02-07T14:57:23.000Z,2022-02-07T14:58:21.000Z,2022-02-08T08:00:00.000Z,0,0
2870,11081808,COMPLETED,Packaging,KKPT0620,1,70,61,61,70,3838.26,3763,0,Pay Later,0,KSh,4543342,893555,Topup Mama,5.85,2022-02-07T14:57:23.000Z,2022-02-07T14:58:21.000Z,2022-02-08T08:00:00.000Z,0,0
2871,11081808,COMPLETED,Cleaning & Hygiene,KKPT0108,1,150,140,140,150,3838.26,3763,0,Pay Later,0,KSh,4543342,893555,Topup Mama,5.85,2022-02-07T14:57:23.000Z,2022-02-07T14:58:21.000Z,2022-02-08T08:00:00.000Z,0,0
2872,11081808,COMPLETED,Flour & Sugar,KKFS0702,1,263,247,247,263,3838.26,3763,0,Pay Later,0,KSh,4543342,893555,Topup Mama,5.85,2022-02-07T14:57:23.000Z,2022-02-07T14:58:21.000Z,2022-02-08T08:00:00.000Z,0,0
2873,11081808,COMPLETED,Rice & Cereals,KKCE0106,2,110,85,170,220,3838.26,3763,0,Pay Later,0,KSh,4543342,893555,Topup Mama,5.85,2022-02-07T14:57:23.000Z,2022-02-07T14:58:21.000Z,2022-02-08T08:00:00.000Z,0,0
2874,11081808,COMPLETED,Rice & Cereals,KKCE0401,2,130,117,234,260,3838.26,3763,0,Pay Later,0,KSh,4543342,893555,Topup Mama,5.85,2022-02-07T14:57:23.000Z,2022-02-07T14:58:21.000Z,2022-02-08T08:00:00.000Z,0,0
2875,11081492,COMPLETED,Cooking Fat & Oil,KKCO0810,1,2000,1960,1960,2000,7405.0,7625,0,CASH,0,KSh,4888249,893555,Topup Mama,11.78,2022-02-07T14:33:48.000Z,2022-02-07T14:34:46.000Z,2022-02-08T08:00:00.000Z,0,0
2876,11081492,COMPLETED,Flour & Sugar,KKFS0302,3,1740,1720,5160,5220,7405.0,7625,0,CASH,0,KSh,4888249,893555,Topup Mama,11.78,2022-02-07T14:33:48.000Z,2022-02-07T14:34:46.000Z,2022-02-08T08:00:00.000Z,0,0
2877,11081492,COMPLETED,Meat & Fish,KKMVF0901,1,340,305,305,340,7405.0,7625,0,CASH,0,KSh,4888249,893555,Topup Mama,11.78,2022-02-07T14:33:48.000Z,2022-02-07T14:34:46.000Z,2022-02-08T08:00:00.000Z,0,0
2878,11081492,COMPLETED,Salt & Seasoning,KKSS0002,1,65,58,58,65,7405.0,7625,0,CASH,0,KSh,4888249,893555,Topup Mama,11.78,2022-02-07T14:33:48.000Z,2022-02-07T14:34:46.000Z,2022-02-08T08:00:00.000Z,0,0
2879,11081387,COMPLETED,Rice & Cereals,KKGRO239,1,2190,2150,2150,2190,4206.0,4206,0,CASH,0,KSh,4083080,893555,Topup Mama,11.11,2022-02-07T14:25:50.000Z,2022-02-07T14:26:44.000Z,2022-02-08T09:00:00.000Z,0,0
2880,11081387,COMPLETED,Salt & Seasoning,KKSS0240,4,114,102,408,456,4206.0,4206,0,CASH,0,KSh,4083080,893555,Topup Mama,11.11,2022-02-07T14:25:50.000Z,2022-02-07T14:26:44.000Z,2022-02-08T09:00:00.000Z,0,0
2881,11081387,COMPLETED,Cleaning & Hygiene,KKPT0108,1,150,140,140,150,4206.0,4206,0,CASH,0,KSh,4083080,893555,Topup Mama,11.11,2022-02-07T14:25:50.000Z,2022-02-07T14:26:44.000Z,2022-02-08T09:00:00.000Z,0,0
2882,11081387,COMPLETED,Flour & Sugar,KKFSO172,1,1410,1340,1340,1410,4206.0,4206,0,CASH,0,KSh,4083080,893555,Topup Mama,11.11,2022-02-07T14:25:50.000Z,2022-02-07T14:26:44.000Z,2022-02-08T09:00:00.000Z,0,0
2883,11081125,COMPLETED,Flour & Sugar,KKFS0116,1,1750,1680,1680,1750,4770.0,4970,0,CASH,0,KSh,3826113,893555,Topup Mama,4.42,2022-02-07T14:07:06.000Z,2022-02-07T14:07:52.000Z,2022-02-08T08:00:00.000Z,0,0
2884,11081125,COMPLETED,Flour & Sugar,KKFS0104,1,1720,1680,1680,1720,4770.0,4970,0,CASH,0,KSh,3826113,893555,Topup Mama,4.42,2022-02-07T14:07:06.000Z,2022-02-07T14:07:52.000Z,2022-02-08T08:00:00.000Z,0,0
2885,11081125,COMPLETED,Packaging,KKPT0610,10,150,132.13,1321.3,1500,4770.0,4970,0,CASH,0,KSh,3826113,893555,Topup Mama,4.42,2022-02-07T14:07:06.000Z,2022-02-07T14:07:52.000Z,2022-02-08T08:00:00.000Z,0,0
2886,11081044,CANCELLED,Rice & Cereals,KKGR0248,1,2290,2150,2150,2290,2940.0,2940,0,CASH,0,KSh,4094174,893555,Topup Mama,4.33,2022-02-07T14:01:48.000Z,2022-02-07T14:02:33.000Z,2022-02-08T08:00:00.000Z,0,0
2887,11081044,CANCELLED,Salt & Seasoning,KKSS0002,10,65,58,580,650,2940.0,2940,0,CASH,0,KSh,4094174,893555,Topup Mama,4.33,2022-02-07T14:01:48.000Z,2022-02-07T14:02:33.000Z,2022-02-08T08:00:00.000Z,0,0
2888,11080876,COMPLETED,Beverages,KKBE0518,1,820,790,790,820,3044.0,3098,0,CASH,0,KSh,3866034,893555,Topup Mama,14.13,2022-02-07T13:48:58.000Z,2022-02-07T13:49:56.000Z,2022-02-08T08:00:00.000Z,0,0
2889,11080876,COMPLETED,Cooking Fat & Oil,KKCFO1420,1,2158,2125,2125,2158,3044.0,3098,0,CASH,0,KSh,3866034,893555,Topup Mama,14.13,2022-02-07T13:48:58.000Z,2022-02-07T13:49:56.000Z,2022-02-08T08:00:00.000Z,0,0
2890,11080876,COMPLETED,Salt & Seasoning,KKSS0002,1,65,58,58,65,3044.0,3098,0,CASH,0,KSh,3866034,893555,Topup Mama,14.13,2022-02-07T13:48:58.000Z,2022-02-07T13:49:56.000Z,2022-02-08T08:00:00.000Z,0,0
2891,11080876,COMPLETED,Cleaning & Hygiene,KKPT0301,1,55,49.2,49.2,55,3044.0,3098,0,CASH,0,KSh,3866034,893555,Topup Mama,14.13,2022-02-07T13:48:58.000Z,2022-02-07T13:49:56.000Z,2022-02-08T08:00:00.000Z,0,0
2892,11080115,COMPLETED,Cooking Fat & Oil,KKCFO1420,1,2158,2125,2125,2158,3937.0,3961,0,CASH,0,KSh,4020647,893555,Topup Mama,12.09,2022-02-07T12:41:22.000Z,2022-02-07T13:00:00.000Z,2022-02-08T08:00:00.000Z,0,0
2893,11080115,COMPLETED,Flour & Sugar,KKFS0302,1,1740,1720,1720,1740,3937.0,3961,0,CASH,0,KSh,4020647,893555,Topup Mama,12.09,2022-02-07T12:41:22.000Z,2022-02-07T13:00:00.000Z,2022-02-08T08:00:00.000Z,0,0
2894,11080115,COMPLETED,Packaging,KKPT0510,1,38,29,29,38,3937.0,3961,0,CASH,0,KSh,4020647,893555,Topup Mama,12.09,2022-02-07T12:41:22.000Z,2022-02-07T13:00:00.000Z,2022-02-08T08:00:00.000Z,0,0
2895,11080115,COMPLETED,Flour & Sugar,KKFS0401,1,25,21.11,21.11,25,3937.0,3961,0,CASH,0,KSh,4020647,893555,Topup Mama,12.09,2022-02-07T12:41:22.000Z,2022-02-07T13:00:00.000Z,2022-02-08T08:00:00.000Z,0,0
2896,11079924,COMPLETED,Cooking Fat & Oil,KKCFO910,4,1990,1950,7800,7960,8008.0,8088,0,CASH,0,KSh,4504252,893555,Topup Mama,9.54,2022-02-07T12:24:05.000Z,2022-02-07T13:00:00.000Z,2022-02-08T08:00:00.000Z,0,0
2897,11079924,COMPLETED,Salt & Seasoning,KKSS0002,1,65,58,58,65,8008.0,8088,0,CASH,0,KSh,4504252,893555,Topup Mama,9.54,2022-02-07T12:24:05.000Z,2022-02-07T13:00:00.000Z,2022-02-08T08:00:00.000Z,0,0
2898,11079924,COMPLETED,Flour & Sugar,KKFS0401,1,25,21.11,21.11,25,8008.0,8088,0,CASH,0,KSh,4504252,893555,Topup Mama,9.54,2022-02-07T12:24:05.000Z,2022-02-07T13:00:00.000Z,2022-02-08T08:00:00.000Z,0,0
2899,11079924,COMPLETED,Packaging,KKPT0510,1,38,29,29,38,8008.0,8088,0,CASH,0,KSh,4504252,893555,Topup Mama,9.54,2022-02-07T12:24:05.000Z,2022-02-07T13:00:00.000Z,2022-02-08T08:00:00.000Z,0,0
2900,11079911,COMPLETED,Cooking Fat & Oil,KKCO0487,1,4350,4250,4250,4350,4951.0,5001,0,CASH,0,KSh,4198537,893555,Topup Mama,4.03,2022-02-07T12:21:56.000Z,2022-02-07T13:00:00.000Z,2022-02-08T08:00:00.000Z,0,0
2901,11079911,COMPLETED,Salt & Seasoning,KKSS0002,1,65,58,58,65,4951.0,5001,0,CASH,0,KSh,4198537,893555,Topup Mama,4.03,2022-02-07T12:21:56.000Z,2022-02-07T13:00:00.000Z,2022-02-08T08:00:00.000Z,0,0
2902,11079911,COMPLETED,Cleaning & Hygiene,KKPT0108,1,150,140,140,150,4951.0,5001,0,CASH,0,KSh,4198537,893555,Topup Mama,4.03,2022-02-07T12:21:56.000Z,2022-02-07T13:00:00.000Z,2022-02-08T08:00:00.000Z,0,0
2903,11079911,COMPLETED,Packaging,KKPT0510,1,38,29,29,38,4951.0,5001,0,CASH,0,KSh,4198537,893555,Topup Mama,4.03,2022-02-07T12:21:56.000Z,2022-02-07T13:00:00.000Z,2022-02-08T08:00:00.000Z,0,0
2904,11079911,COMPLETED,Flour & Sugar,KKFS0702,1,263,247,247,263,4951.0,5001,0,CASH,0,KSh,4198537,893555,Topup Mama,4.03,2022-02-07T12:21:56.000Z,2022-02-07T13:00:00.000Z,2022-02-08T08:00:00.000Z,0,0
2905,11079911,COMPLETED,Flour & Sugar,KKFS111,1,135,123.5,123.5,135,4951.0,5001,0,CASH,0,KSh,4198537,893555,Topup Mama,4.03,2022-02-07T12:21:56.000Z,2022-02-07T13:00:00.000Z,2022-02-08T08:00:00.000Z,0,0
2906,11079785,COMPLETED,Flour & Sugar,KKFS0302,3,1740,1720,5160,5220,23485.0,23635,0,CASH,0,KSh,4517878,893555,Topup Mama,9.13,2022-02-07T12:09:45.000Z,2022-02-07T13:00:00.000Z,2022-02-08T08:00:00.000Z,0,0
2907,11079785,COMPLETED,Cooking Fat & Oil,KKCO0487,2,4350,4250,8500,8700,23485.0,23635,0,CASH,0,KSh,4517878,893555,Topup Mama,9.13,2022-02-07T12:09:45.000Z,2022-02-07T13:00:00.000Z,2022-02-08T08:00:00.000Z,0,0
